regional,codigo_regional,distrito,distrito_id,uf,cidade,codigo_ibge,latitude,longitude,area_soja_ha
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,SIDROLÂNDIA,5007901,-20.9302,-54.9692,270000
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,SONORA,5007935,-17.5698,-54.7551,66000
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,TRÊS LAGOAS,5008305,-20.7849,-51.7007,520
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,DIAMANTINO,5103502,-14.4037,-56.4366,402304
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,NORTELÂNDIA,5106000,-14.454,-56.7945,34500
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,NOVA MARINGÁ,5108907,-13.0136,-57.0908,205000
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,NOVA MUTUM,5106224,-13.8374,-56.0743,402000
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,SANTA RITA DO TRIVELATO,5107768,-13.8146,-55.2706,172000
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,SÃO JOSÉ DO RIO CLARO,5107305,-13.4398,-56.7218,140000
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,TANGARÁ DA SERRA,5107958,-14.6229,-57.4933,129095
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,AMAMBAI,5000609,-23.1058,-55.2253,130000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,ANAURILÂNDIA,5000807,-22.1852,-52.7191,39780
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,ANGÉLICA,5000856,-22.1527,-53.7708,18080
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,ANTÔNIO JOÃO,5000906,-22.1927,-55.9517,55000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,ARAL MOREIRA,5001243,-22.9385,-55.6334,121000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,BATAGUASSU,5001904,-21.7159,-52.4221,16970
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,BATAYPORÃ,5002001,-22.2944,-53.2705,29250
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,BELA VISTA,5002100,-22.1073,-56.5263,69500
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,CAARAPÓ,5002407,-22.6368,-54.8209,110400
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,DEODÁPOLIS,5003454,-22.2763,-54.1682,16240
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,DOURADINA,5003504,-22.0405,-54.6158,17500
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,DOURADOS,5003702,-22.2231,-54.812,230000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,ELDORADO,5003751,-23.7868,-54.2838,25000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,FÁTIMA DO SUL,5003801,-22.3789,-54.5131,14029
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,IGUATEMI,5004304,-23.6736,-54.5637,40000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,ITAPORÃ,5004502,-22.08,-54.7934,91560
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,ITAQUIRAÍ,5004601,-23.4779,-54.187,61500
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,IVINHEMA,5004700,-22.3046,-53.8184,28000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,LAGUNA CARAPÃ,5005251,-22.5448,-55.1502,117530
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,MUNDO NOVO,5005681,-23.9355,-54.281,9200
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,NAVIRAÍ,5005707,-23.0618,-54.1995,118000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,NOVA ANDRADINA,5006200,-22.238,-53.3437,50780
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,NOVO HORIZONTE DO SUL,5006259,-22.6693,-53.8601,13000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,PONTA PORÃ,5006606,-22.5296,-55.7203,322000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,SETE QUEDAS,5007703,-23.9705,-55.0398,35000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,TACURU,5007950,-23.636,-55.0141,17000
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,TAQUARUSSU,5007976,-22.4898,-53.3519,7800
CERO SOJA,CERO,DOURADOS-SOJA/ICS,dourados_soja_ics,MS,VICENTINA,5008404,-22.4098,-54.4415,8106
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,CAMPO VERDE,5102678,-15.545,-55.1626,260000
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,CUIABÁ,5103403,-15.601,-56.0974,1290
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,GENERAL CARNEIRO,5103908,-15.7094,-52.7574,61380
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,JACIARA,5104807,-15.9548,-54.9733,75786
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,JUSCIMEIRA,5105200,-16.0633,-54.8859,42072
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,PARANATINGA,5106307,-14.4265,-54.0524,352257
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,PRIMAVERA DO LESTE,5107040,-15.544,-54.2811,290000
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,SANTO ANTÔNIO DO LESTE,5107792,-14.805,-53.6075,130000
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,TESOURO,5108105,-16.0809,-53.559,32340
CERO SOJA,CERO,PRIMAVERA-SOJA/ICS,primavera_soja_ics,MT,VÁRZEA GRANDE,5108402,-15.6458,-56.1322,0
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,ÁGUA BOA,5100201,-14.051,-52.1601,230000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,ALTO BOA VISTA,5100359,-11.6732,-51.3883,32150
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,BARRA DO GARÇAS,5101803,-15.8804,-52.264,61852
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,BOM JESUS DO ARAGUAIA,5101852,-12.1706,-51.5032,135987
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,CANARANA,5102702,-13.5515,-52.2705,320000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,COCALINHO,5103106,-14.3903,-51.0001,18500
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,CONFRESA,5103353,-10.6437,-51.5699,76227
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,GAÚCHA DO NORTE,5103858,-13.2443,-53.0809,190000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,NOVA XAVANTINA,5106257,-14.6771,-52.3502,70000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,PORTO ALEGRE DO NORTE,5106778,-10.8761,-51.6357,66000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,QUERÊNCIA,5107065,-12.6093,-52.1821,410000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,RIBEIRÃO CASCALHEIRA,5107180,-12.9367,-51.8244,107000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,SANTA CRUZ DO XINGU,5107743,-10.1532,-52.3953,90000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,SANTA TEREZINHA,5107776,-10.4704,-50.514,43000
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,SÃO FÉLIX DO ARAGUAIA,5107859,-11.615,-50.6706,313096
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,SÃO JOSÉ DO XINGU,5107354,-10.7982,-52.7486,167000
CERO SOJA,CERO,RONDONOPOLIS-SOJA/ICS,rondonopolis_soja_ics,MT,TORIXORÉU,5108204,-16.2006,-52.5571,27176
CERO SOJA,CERO,QUERENCIA SOJA & ICS,querencia_soja_ics,MT,VILA RICA,5108600,-10.0137,-51.1186,76000
CERO SOJA,CERO,RONDONOPOLIS-SOJA/ICS,rondonopolis_soja_ics,MT,ALTO ARAGUAIA,5100300,-17.3153,-53.2181,45422
CERO SOJA,CERO,RONDONOPOLIS-SOJA/ICS,rondonopolis_soja_ics,MT,ALTO GARÇAS,5100409,-16.9462,-53.5272,130000
CERO SOJA,CERO,RONDONOPOLIS-SOJA/ICS,rondonopolis_soja_ics,MT,ALTO TAQUARI,5100607,-17.8241,-53.2792,58000
CERO SOJA,CERO,RONDONOPOLIS-SOJA/ICS,rondonopolis_soja_ics,MT,ITIQUIRA,5104609,-17.2147,-54.1422,250000
CERO SOJA,CERO,RONDONOPOLIS-SOJA/ICS,rondonopolis_soja_ics,MT,PEDRA PRETA,5106372,-16.6245,-54.4722,67536
CERO SOJA,CERO,RONDONOPOLIS-SOJA/ICS,rondonopolis_soja_ics,MT,RONDONÓPOLIS,5107602,-16.4673,-54.6372,97755
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,ALTA FLORESTA,5100250,-9.86674,-56.0867,77483
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,CARLINDA,5102793,-9.94912,-55.8417,26044
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,CLÁUDIA,5103056,-11.5075,-54.8835,115000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,COLÍDER,5103205,-10.8135,-55.461,39764
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,FELIZ NATAL,5103700,-12.385,-54.9227,150000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,GUARANTÃ DO NORTE,5104104,-9.96218,-54.9121,23048
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,MARCELÂNDIA,5105580,-11.0463,-54.4377,132000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,MATUPÁ,5105606,-10.1821,-54.9467,60000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,NOVA BANDEIRANTES,5106158,-9.84977,-57.8139,17337
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,NOVA CANAÃ DO NORTE,5106216,-10.558,-55.953,73174
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,NOVA GUARITA,5108808,-10.312,-55.4061,22510
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,NOVA MONTE VERDE,5108956,-9.99998,-57.5261,33773
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,NOVA SANTA HELENA,5106190,-10.8651,-55.1872,44500
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,NOVO MUNDO,5106265,-9.95616,-55.2029,90000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,PARANAÍTA,5106299,-9.65835,-56.4786,30696
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,PORTO DOS GAÚCHOS,5106802,-11.533,-57.4132,206000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,SANTA CARMEM,5107248,-11.9125,-55.2263,130000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,SINOP,5107909,-11.8604,-55.5091,178000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,TABAPORÃ,5107941,-11.3007,-56.8312,237000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,TERRA NOVA DO NORTE,5108055,-10.517,-55.231,40000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,UNIÃO DO SUL,5108303,-11.5308,-54.3616,80000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,MT,VERA,5108501,-12.3017,-55.3045,160000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,PA,ALTAMIRA,1500602,-3.20407,-52.21,14000
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,PA,NOVO PROGRESSO,1505031,-7.14347,-55.3786,28472
CERO SOJA,CERO,SINOP-SOJA,sinop_soja,PA,TRAIRÃO,1508050,-4.57347,-55.9429,2100
CERO SOJA,CERO,SORRISO-SOJA/ICS,sorriso_soja_ics,MT,BOA ESPERANÇA DO NORTE,5101837,-13.5067,-55.1486,
CERO SOJA,CERO,SORRISO-SOJA/ICS,sorriso_soja_ics,MT,IPIRANGA DO NORTE,5104526,-12.2408,-56.1531,238000
CERO SOJA,CERO,SORRISO-SOJA/ICS,sorriso_soja_ics,MT,ITANHANGÁ,5104542,-12.2259,-56.6463,125000
CERO SOJA,CERO,SORRISO-SOJA/ICS,sorriso_soja_ics,MT,LUCAS DO RIO VERDE,5105259,-13.0588,-55.9042,232000
CERO SOJA,CERO,SORRISO-SOJA/ICS,sorriso_soja_ics,MT,NOVA UBIRATÃ,5106240,-12.9834,-55.2556,410000
CERO SOJA,CERO,SORRISO-SOJA/ICS,sorriso_soja_ics,MT,SORRISO,5107925,-12.5425,-55.7211,600000
CERO SOJA,CERO,SORRISO-SOJA/ICS,sorriso_soja_ics,MT,TAPURAH,5108006,-12.695,-56.5178,215000
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,AM,ITACOATIARA,1301902,-3.13861,-58.4449,0
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,MT,BRASNORTE,5101902,-12.1474,-57.9833,282695
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,MT,CAMPO NOVO DO PARECIS,5102637,-13.6587,-57.8907,408000
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,MT,CAMPOS DE JÚLIO,5102686,-13.7242,-59.2858,213735
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,MT,COMODORO,5103304,-13.6614,-59.7848,126882
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,MT,JUÍNA,5105150,-11.3728,-58.7483,35750
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,MT,PONTES E LACERDA,5106752,-15.2219,-59.3435,58018
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,MT,SAPEZAL,5107875,-12.9892,-58.7645,398550
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,MT,VILA BELA DA SANTÍSSIMA TRINDADE,5105507,-15.0068,-59.9504,78182
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,ALTO PARAÍSO,1100403,-9.71429,-63.3188,29566
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,ARIQUEMES,1100023,-9.90571,-63.0325,15980
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,CABIXI,1100031,-13.4945,-60.552,32000
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,CACOAL,1100049,-11.4343,-61.4562,6411
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,CANDEIAS DO JAMARI,1100809,-8.7907,-63.7005,30894
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,CEREJEIRAS,1100056,-13.187,-60.8168,40000
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,CORUMBIARA,1100072,-12.9551,-60.8947,54743
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,CUJUBIM,1100940,-9.36065,-62.5846,27291
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,PIMENTA BUENO,1100189,-11.672,-61.198,2085
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,PORTO VELHO,1100205,-8.76077,-63.8999,46994
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,ROLIM DE MOURA,1100288,-11.7271,-61.7714,8017
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,SÃO FRANCISCO DO GUAPORÉ,1101492,-12.052,-63.568,9461
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,SÃO MIGUEL DO GUAPORÉ,1100320,-11.6953,-62.7192,30971
CERO SOJA,CERO,VILHENA-SOJA,vilhena_soja,RO,VILHENA,1100304,-12.7502,-60.1488,42514
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,ALTAMIRA DO PARANÁ,4100459,-24.7983,-52.7128,2600
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,ARAPUÃ,4101655,-24.3132,-51.7856,11200
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,ARARUNA,4101705,-23.9315,-52.5021,28100
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,BARBOSA FERRAZ,4102505,-24.0334,-52.004,16000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,BOA ESPERANÇA,4103008,-24.2467,-52.7876,25500
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,BORRAZÓPOLIS,4103305,-23.9366,-51.5875,15000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,CAMPINA DA LAGOA,4103909,-24.5893,-52.7976,37000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,CAMPO MOURÃO,4104303,-24.0463,-52.378,49500
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,CÂNDIDO DE ABREU,4104402,-24.5649,-51.3372,24800
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,CORUMBATAÍ DO SUL,4106555,-24.101,-52.1177,4100
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,CRUZMALTINA,4106852,-24.0132,-51.4563,14000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,ENGENHEIRO BELTRÃO,4107504,-23.797,-52.2659,34200
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,FAROL,4107553,-24.0958,-52.6217,23250
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,FÊNIX,4107702,-23.9135,-51.9805,16600
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,GODOY MOREIRA,4108551,-24.173,-51.9246,6600
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,GOIOERÊ,4108601,-24.1835,-53.0248,35000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,IRETAMA,4110805,-24.4253,-52.1012,14500
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,IVAIPORÃ,4111506,-24.2485,-51.6754,22000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,JANIÓPOLIS,4112207,-24.1401,-52.7784,22500
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,JARDIM ALEGRE,4112504,-24.1809,-51.6902,15100
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,JURANDA,4112959,-24.4209,-52.8413,29300
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,LIDIANÓPOLIS,4113429,-24.11,-51.6506,7000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,LUIZIANA,4113734,-24.2853,-52.269,50000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,LUNARDELLI,4113759,-24.0821,-51.7368,6800
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,MAMBORÊ,4114005,-24.317,-52.5271,60400
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,MANOEL RIBAS,4114500,-24.5144,-51.6658,29000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,MOREIRA SALES,4116109,-24.0509,-53.0102,14000
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,NOVA CANTU,4116802,-24.6723,-52.5661,25200
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,NOVA TEBAS,4117271,-24.438,-51.9454,12300
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,PEABIRU,4118808,-23.914,-52.3431,30100
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,QUARTO CENTENÁRIO,4120655,-24.2775,-53.0759,25500
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,QUINTA DO SOL,4121109,-23.8533,-52.1309,22850
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,RANCHO ALEGRE D'OESTE,4121356,-24.3065,-52.9552,19300
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,RONCADOR,4122503,-24.5958,-52.2716,34400
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,SÃO JOÃO DO IVAÍ,4125001,-23.9833,-51.8215,19700
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,TUNEIRAS DO OESTE,4127908,-23.8648,-52.8769,3500
PRSC SOJA,PRSC,CAMPO MOURAO-SOJA,campo_mourao_soja,PR,UBIRATÃ,4128005,-24.5393,-52.9865,49850
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,ANTÔNIO OLINTO,4101309,-25.9804,-50.1972,3000
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,ARAUCÁRIA,4101804,-25.5859,-49.4047,9000
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,BALSA NOVA,4102307,-25.5804,-49.6291,7000
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,BITURUNA,4102901,-26.1607,-51.5518,4500
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,CAMPO DO TENENTE,4104105,-25.98,-49.6844,12565
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,CONTENDA,4106209,-25.6788,-49.535,7500
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,CURITIBA,4106902,-25.4195,-49.2646,160
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,LAPA,4113205,-25.7671,-49.7168,61890
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,MALLET,4113908,-25.8806,-50.8173,18000
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,MANDIRITUBA,4114302,-25.777,-49.3282,1900
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,PARANAGUÁ,4118204,-25.5161,-48.5225,0
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,PAULA FREITAS,4118600,-26.2105,-50.931,19900
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,PAULO FRONTIN,4118709,-26.0466,-50.8304,20700
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,QUITANDINHA,4121208,-25.8734,-49.4973,12870
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,REBOUÇAS,4121505,-25.6232,-50.6877,23500
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,RIO AZUL,4122008,-25.7306,-50.7985,18800
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,RIO NEGRO,4122305,-26.095,-49.7982,11385
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,SÃO JOÃO DO TRIUNFO,4125100,-25.683,-50.2949,11720
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,SÃO MATEUS DO SUL,4125605,-25.8677,-50.384,42000
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,TIJUCAS DO SUL,4127601,-25.9311,-49.195,4000
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,PR,UNIÃO DA VITÓRIA,4128203,-26.2273,-51.0873,4500
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,BELA VISTA DO TOLDO,4202131,-26.2746,-50.4664,6100
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,CAMPO ALEGRE,4203303,-26.195,-49.2676,2250
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,CANOINHAS,4203808,-26.1766,-50.395,29000
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,IRINEÓPOLIS,4207908,-26.242,-50.7957,14300
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,ITAIÓPOLIS,4208104,-26.339,-49.9092,22100
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,MAFRA,4210100,-26.1159,-49.8086,34200
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,MAJOR VIEIRA,4210308,-26.3709,-50.3266,13700
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,MONTE CASTELO,4211108,-26.461,-50.2327,5600
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,PAPANDUVA,4212205,-26.3777,-50.1419,15700
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,PORTO UNIÃO,4213609,-26.2451,-51.0759,8600
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,RIO NEGRINHO,4215000,-26.2591,-49.5177,9400
PRSC SOJA,PRSC,CANOINHAS-SOJA,canoinhas_soja,SC,TRÊS BARRAS,4218301,-26.1056,-50.3197,7600
PRSC SOJA,PRSC,CASCAVEL-SOJA,cascavel_soja,PR,ANAHY,4101051,-24.6449,-53.1332,5286
PRSC SOJA,PRSC,CASCAVEL-SOJA,cascavel_soja,PR,BOA ESPERANÇA DO IGUAÇU,4103024,-25.6324,-53.2108,5500
PRSC SOJA,PRSC,CASCAVEL-SOJA,cascavel_soja,PR,BOA VISTA DA APARECIDA,4103057,-25.4308,-53.4117,4200
PRSC SOJA,PRSC,CASCAVEL-SOJA,cascavel_soja,PR,BRAGANEY,4103354,-24.8173,-53.1218,17700
PRSC SOJA,PRSC,CASCAVEL-SOJA,cascavel_soja,PR,CAMPO BONITO,4104055,-25.0294,-52.9939,15725
